time,header,pose
2023/07/13 14:48:34.541497838,"{'stamp': {'secs': 1689252514, 'nsecs': 537862047}, 'frame_id': 'map'}","{'position': {'x': -5.329685688018799, 'y': 0.3310762941837311, 'z': -1.269154667854309}, 'orientation': {'x': -0.014801866885894521, 'y': -0.06730727266473766, 'z': 0.44107964815606404, 'w': -0.894818070763912}}"
2023/07/13 14:48:34.645224594,"{'stamp': {'secs': 1689252514, 'nsecs': 642479112}, 'frame_id': 'map'}","{'position': {'x': -5.338256359100342, 'y': 0.3365402817726135, 'z': -1.2734568119049072}, 'orientation': {'x': -0.015255873846688769, 'y': -0.051272481731432305, 'z': 0.50030074608104, 'w': -0.8641976361926874}}"
2023/07/13 14:48:34.748608946,"{'stamp': {'secs': 1689252514, 'nsecs': 746650069}, 'frame_id': 'map'}","{'position': {'x': -5.353278160095215, 'y': 0.3481517732143402, 'z': -1.2735706567764282}, 'orientation': {'x': -0.012810031536759785, 'y': -0.03970514460463123, 'z': 0.550528391957682, 'w': -0.8337732870705569}}"
2023/07/13 14:48:34.840656833,"{'stamp': {'secs': 1689252514, 'nsecs': 837895499}, 'frame_id': 'map'}","{'position': {'x': -5.372304439544678, 'y': 0.36720138788223267, 'z': -1.2726631164550781}, 'orientation': {'x': -0.014046683190485723, 'y': -0.03617081838448381, 'z': 0.590167993081446, 'w': -0.8063473832852446}}"
2023/07/13 14:48:34.940312801,"{'stamp': {'secs': 1689252514, 'nsecs': 939332251}, 'frame_id': 'map'}","{'position': {'x': -5.393263816833496, 'y': 0.39181628823280334, 'z': -1.271304726600647}, 'orientation': {'x': -0.014801045149753155, 'y': -0.029828826503755405, 'z': 0.6210429650009291, 'w': -0.7830688384776519}}"
2023/07/13 14:48:35.41865204,"{'stamp': {'secs': 1689252515, 'nsecs': 39201536}, 'frame_id': 'map'}","{'position': {'x': -5.404722690582275, 'y': 0.4176907539367676, 'z': -1.270347237586975}, 'orientation': {'x': -0.011619215678162424, 'y': -0.025301519617937758, 'z': 0.642574434929393, 'w': -0.7657172601601838}}"
2023/07/13 14:48:35.144865995,"{'stamp': {'secs': 1689252515, 'nsecs': 137285672}, 'frame_id': 'map'}","{'position': {'x': -5.412614345550537, 'y': 0.43765008449554443, 'z': -1.2690924406051636}, 'orientation': {'x': -0.006742120718690381, 'y': -0.02624717305225069, 'z': 0.6582775407499618, 'w': -0.7522873846205069}}"
2023/07/13 14:48:35.245374782,"{'stamp': {'secs': 1689252515, 'nsecs': 244080494}, 'frame_id': 'map'}","{'position': {'x': -5.4175639152526855, 'y': 0.45208725333213806, 'z': -1.271180510520935}, 'orientation': {'x': -0.007121634324369677, 'y': -0.03130500995612172, 'z': 0.6681180714577871, 'w': -0.743362308210286}}"
2023/07/13 14:48:35.350630225,"{'stamp': {'secs': 1689252515, 'nsecs': 346439807}, 'frame_id': 'map'}","{'position': {'x': -5.416162967681885, 'y': 0.4596187472343445, 'z': -1.270607352256775}, 'orientation': {'x': -0.011632425752078502, 'y': -0.03473802669648144, 'z': 0.6698945838839822, 'w': -0.7415518880397132}}"
2023/07/13 14:48:35.449189487,"{'stamp': {'secs': 1689252515, 'nsecs': 445867749}, 'frame_id': 'map'}","{'position': {'x': -5.410835266113281, 'y': 0.4628990888595581, 'z': -1.2663705348968506}, 'orientation': {'x': -0.015398579766727311, 'y': -0.03202823273258495, 'z': 0.6675818493011146, 'w': -0.743687804480414}}"
2023/07/13 14:48:35.551316487,"{'stamp': {'secs': 1689252515, 'nsecs': 550235975}, 'frame_id': 'map'}","{'position': {'x': -5.402271270751953, 'y': 0.4642852246761322, 'z': -1.2621289491653442}, 'orientation': {'x': -0.020617445609088444, 'y': -0.026941665856014048, 'z': 0.6660198494013817, 'w': -0.7451621486500908}}"
2023/07/13 14:48:35.647252377,"{'stamp': {'secs': 1689252515, 'nsecs': 646862435}, 'frame_id': 'map'}","{'position': {'x': -5.392204761505127, 'y': 0.4666958749294281, 'z': -1.2576838731765747}, 'orientation': {'x': -0.023246980371237885, 'y': -0.023382131588546764, 'z': 0.6642964053906819, 'w': -0.7467416819831433}}"
2023/07/13 14:48:35.743168009,"{'stamp': {'secs': 1689252515, 'nsecs': 739648346}, 'frame_id': 'map'}","{'position': {'x': -5.381121635437012, 'y': 0.4655689299106598, 'z': -1.255139708518982}, 'orientation': {'x': -0.027305417392648686, 'y': -0.024957528690950997, 'z': 0.6608392814898749, 'w': -0.7496152212852937}}"
2023/07/13 14:48:35.841257830,"{'stamp': {'secs': 1689252515, 'nsecs': 839737914}, 'frame_id': 'map'}","{'position': {'x': -5.3730573654174805, 'y': 0.46931254863739014, 'z': -1.252535104751587}, 'orientation': {'x': -0.02964733907251225, 'y': -0.026468334478339413, 'z': 0.6572708631704597, 'w': -0.7526057898946972}}"
2023/07/13 14:48:35.948761444,"{'stamp': {'secs': 1689252515, 'nsecs': 943274515}, 'frame_id': 'map'}","{'position': {'x': -5.363304138183594, 'y': 0.471839040517807, 'z': -1.251528263092041}, 'orientation': {'x': -0.026068504359684826, 'y': -0.027193456576924884, 'z': 0.6549529408703091, 'w': -0.7547301466386389}}"
2023/07/13 14:48:36.46944954,"{'stamp': {'secs': 1689252516, 'nsecs': 42404723}, 'frame_id': 'map'}","{'position': {'x': -5.354874134063721, 'y': 0.4724794924259186, 'z': -1.2480350732803345}, 'orientation': {'x': -0.02586202547828038, 'y': -0.029651682125680676, 'z': 0.6529550133060364, 'w': -0.7563740370899784}}"
2023/07/13 14:48:36.142711263,"{'stamp': {'secs': 1689252516, 'nsecs': 138921675}, 'frame_id': 'map'}","{'position': {'x': -5.344935894012451, 'y': 0.4704492390155792, 'z': -1.244916558265686}, 'orientation': {'x': -0.02764542435770769, 'y': -0.031231093093425845, 'z': 0.6511900198511775, 'w': -0.7577677133412951}}"
2023/07/13 14:48:36.238433405,"{'stamp': {'secs': 1689252516, 'nsecs': 234118988}, 'frame_id': 'map'}","{'position': {'x': -5.336783409118652, 'y': 0.4702451527118683, 'z': -1.2426666021347046}, 'orientation': {'x': -0.025859742020176244, 'y': -0.03193857847659948, 'z': 0.6504474881243777, 'w': -0.7584387029551112}}"
2023/07/13 14:48:36.338676557,"{'stamp': {'secs': 1689252516, 'nsecs': 336511996}, 'frame_id': 'map'}","{'position': {'x': -5.328126907348633, 'y': 0.46863850951194763, 'z': -1.23967444896698}, 'orientation': {'x': -0.02386614634192687, 'y': -0.03366144169321569, 'z': 0.6505222679987881, 'w': -0.7583654087836765}}"
2023/07/13 14:48:36.452185143,"{'stamp': {'secs': 1689252516, 'nsecs': 439979646}, 'frame_id': 'map'}","{'position': {'x': -5.321555137634277, 'y': 0.4704822301864624, 'z': -1.2386504411697388}, 'orientation': {'x': -0.02470633407595951, 'y': -0.03325659017380131, 'z': 0.6502747961125775, 'w': -0.7585685768651931}}"
2023/07/13 14:48:36.552243037,"{'stamp': {'secs': 1689252516, 'nsecs': 547302401}, 'frame_id': 'map'}","{'position': {'x': -5.313047409057617, 'y': 0.4706325829029083, 'z': -1.2370721101760864}, 'orientation': {'x': -0.026623858523770794, 'y': -0.03144640853144175, 'z': 0.6501069590500266, 'w': -0.7587247428036777}}"
2023/07/13 14:48:36.650560793,"{'stamp': {'secs': 1689252516, 'nsecs': 644329387}, 'frame_id': 'map'}","{'position': {'x': -5.306459903717041, 'y': 0.4739616811275482, 'z': -1.2362489700317383}, 'orientation': {'x': -0.028167222987592496, 'y': -0.030597394262398374, 'z': 0.6508660075987183, 'w': -0.7580526678048326}}"
2023/07/13 14:48:36.746797376,"{'stamp': {'secs': 1689252516, 'nsecs': 744894314}, 'frame_id': 'map'}","{'position': {'x': -5.2975239753723145, 'y': 0.47615504264831543, 'z': -1.236248254776001}, 'orientation': {'x': -0.029436533861058635, 'y': -0.029875090840616642, 'z': 0.6517510305923104, 'w': -0.7572724500094882}}"
2023/07/13 14:48:36.842353686,"{'stamp': {'secs': 1689252516, 'nsecs': 838787061}, 'frame_id': 'map'}","{'position': {'x': -5.28921365737915, 'y': 0.47927331924438477, 'z': -1.237593173980713}, 'orientation': {'x': -0.030165630651837742, 'y': -0.029426904752426254, 'z': 0.6520237409196704, 'w': -0.7570265076476432}}"
2023/07/13 14:48:36.949712386,"{'stamp': {'secs': 1689252516, 'nsecs': 947568751}, 'frame_id': 'map'}","{'position': {'x': -5.277924537658691, 'y': 0.48112741112709045, 'z': -1.2387336492538452}, 'orientation': {'x': -0.029892250124700304, 'y': -0.02968242689289017, 'z': 0.6526020881359051, 'w': -0.7565288636112221}}"
2023/07/13 14:48:37.47795870,"{'stamp': {'secs': 1689252517, 'nsecs': 46472082}, 'frame_id': 'map'}","{'position': {'x': -5.268548488616943, 'y': 0.4857873022556305, 'z': -1.238508939743042}, 'orientation': {'x': -0.030389319339289903, 'y': -0.029496496555682483, 'z': 0.6533358393108072, 'w': -0.7558827468814713}}"
2023/07/13 14:48:37.151451807,"{'stamp': {'secs': 1689252517, 'nsecs': 150954495}, 'frame_id': 'map'}","{'position': {'x': -5.256077289581299, 'y': 0.4872435927391052, 'z': -1.2370485067367554}, 'orientation': {'x': -0.03110682096372261, 'y': -0.028886464372865652, 'z': 0.653974226435905, 'w': -0.7553248632364259}}"
2023/07/13 14:48:37.270229039,"{'stamp': {'secs': 1689252517, 'nsecs': 242542839}, 'frame_id': 'map'}","{'position': {'x': -5.247615814208984, 'y': 0.49621549248695374, 'z': -1.233154296875}, 'orientation': {'x': -0.03124768214818299, 'y': -0.027966784961131804, 'z': 0.6550526215003064, 'w': -0.7544186532455839}}"
2023/07/13 14:48:37.345624131,"{'stamp': {'secs': 1689252517, 'nsecs': 343846087}, 'frame_id': 'map'}","{'position': {'x': -5.235458850860596, 'y': 0.5006114840507507, 'z': -1.2301427125930786}, 'orientation': {'x': -0.030970888435132383, 'y': -0.027256816937976765, 'z': 0.6564039422396292, 'w': -0.7532806479740612}}"
2023/07/13 14:48:37.453180711,"{'stamp': {'secs': 1689252517, 'nsecs': 446665344}, 'frame_id': 'map'}","{'position': {'x': -5.22871732711792, 'y': 0.5124722123146057, 'z': -1.227091670036316}, 'orientation': {'x': -0.03044079817384455, 'y': -0.026580197001628787, 'z': 0.6582097671729443, 'w': -0.7517491292525932}}"
2023/07/13 14:48:37.549754765,"{'stamp': {'secs': 1689252517, 'nsecs': 547625315}, 'frame_id': 'map'}","{'position': {'x': -5.21702241897583, 'y': 0.5160816311836243, 'z': -1.2240288257598877}, 'orientation': {'x': -0.02919500826424595, 'y': -0.027089253240226083, 'z': 0.6604853285732207, 'w': -0.7497819380265587}}"
2023/07/13 14:48:37.654182679,"{'stamp': {'secs': 1689252517, 'nsecs': 644169111}, 'frame_id': 'map'}","{'position': {'x': -5.209802627563477, 'y': 0.5354873538017273, 'z': -1.2193503379821777}, 'orientation': {'x': -0.028045693384052255, 'y': -0.02852937438779291, 'z': 0.6633411878650529, 'w': -0.7472469353309048}}"
2023/07/13 14:48:37.738330050,"{'stamp': {'secs': 1689252517, 'nsecs': 737777146}, 'frame_id': 'map'}","{'position': {'x': -5.197696685791016, 'y': 0.5424068570137024, 'z': -1.2152539491653442}, 'orientation': {'x': -0.027701362244341013, 'y': -0.030016339252560816, 'z': 0.6656080926206951, 'w': -0.7451828775176755}}"
2023/07/13 14:48:37.837086851,"{'stamp': {'secs': 1689252517, 'nsecs': 836019172}, 'frame_id': 'map'}","{'position': {'x': -5.184157848358154, 'y': 0.566967785358429, 'z': -1.21097731590271}, 'orientation': {'x': -0.027126593876706174, 'y': -0.030869109005876944, 'z': 0.6672578671300817, 'w': -0.7436922648292409}}"
2023/07/13 14:48:37.946855972,"{'stamp': {'secs': 1689252517, 'nsecs': 939842145}, 'frame_id': 'map'}","{'position': {'x': -5.168328285217285, 'y': 0.5824085474014282, 'z': -1.2067548036575317}, 'orientation': {'x': -0.02573082915471494, 'y': -0.031963498572298264, 'z': 0.6686784200873694, 'w': -0.7424186350701935}}"
2023/07/13 14:48:38.50217137,"{'stamp': {'secs': 1689252518, 'nsecs': 49634308}, 'frame_id': 'map'}","{'position': {'x': -5.153977870941162, 'y': 0.6095532178878784, 'z': -1.2078478336334229}, 'orientation': {'x': -0.024852248668119078, 'y': -0.03304258757844568, 'z': 0.6695985152123768, 'w': -0.7415715620003505}}"
2023/07/13 14:48:38.140357259,"{'stamp': {'secs': 1689252518, 'nsecs': 138231920}, 'frame_id': 'map'}","{'position': {'x': -5.136740207672119, 'y': 0.6256788969039917, 'z': -1.2075389623641968}, 'orientation': {'x': -0.024660033083588412, 'y': -0.033617546942660274, 'z': 0.6698718509688248, 'w': -0.7413052317267664}}"
2023/07/13 14:48:38.237756596,"{'stamp': {'secs': 1689252518, 'nsecs': 233884323}, 'frame_id': 'map'}","{'position': {'x': -5.122526168823242, 'y': 0.6481906175613403, 'z': -1.204246997833252}, 'orientation': {'x': -0.024588873645571507, 'y': -0.03411370724649335, 'z': 0.6699211947354575, 'w': -0.7412403355963301}}"
2023/07/13 14:48:38.339930089,"{'stamp': {'secs': 1689252518, 'nsecs': 339278593}, 'frame_id': 'map'}","{'position': {'x': -5.106205940246582, 'y': 0.6652619242668152, 'z': -1.2009655237197876}, 'orientation': {'x': -0.02446428358446346, 'y': -0.03469673479324638, 'z': 0.6693996868122741, 'w': -0.7416884081061368}}"
2023/07/13 14:48:38.438844454,"{'stamp': {'secs': 1689252518, 'nsecs': 436762485}, 'frame_id': 'map'}","{'position': {'x': -5.089582443237305, 'y': 0.6950721740722656, 'z': -1.1993685960769653}, 'orientation': {'x': -0.02440868166467886, 'y': -0.03517731793915678, 'z': 0.6684404048038809, 'w': -0.7425322873704712}}"
2023/07/13 14:48:38.555375194,"{'stamp': {'secs': 1689252518, 'nsecs': 553417409}, 'frame_id': 'map'}","{'position': {'x': -5.070130825042725, 'y': 0.7189359068870544, 'z': -1.1985722780227661}, 'orientation': {'x': -0.024168482112127868, 'y': -0.036121614094683896, 'z': 0.6675081076377963, 'w': -0.7433330610872884}}"
2023/07/13 14:48:38.646042590,"{'stamp': {'secs': 1689252518, 'nsecs': 642197576}, 'frame_id': 'map'}","{'position': {'x': -5.053580284118652, 'y': 0.7455965876579285, 'z': -1.1983246803283691}, 'orientation': {'x': -0.02336323567660706, 'y': -0.03721316742318056, 'z': 0.6676512424848401, 'w': -0.7431763974975947}}"
2023/07/13 14:48:38.743236799,"{'stamp': {'secs': 1689252518, 'nsecs': 739679172}, 'frame_id': 'map'}","{'position': {'x': -5.0337958335876465, 'y': 0.7624772787094116, 'z': -1.1993147134780884}, 'orientation': {'x': -0.02412987850282262, 'y': -0.039474929922497834, 'z': 0.6717369697015025, 'w': -0.7393435753472778}}"
2023/07/13 14:48:38.843761154,"{'stamp': {'secs': 1689252518, 'nsecs': 841850980}, 'frame_id': 'map'}","{'position': {'x': -5.0150604248046875, 'y': 0.7954290509223938, 'z': -1.199049472808838}, 'orientation': {'x': -0.02589128035180836, 'y': -0.042464489403853736, 'z': 0.6797916837563577, 'w': -0.7317169366887103}}"
2023/07/13 14:48:38.953610952,"{'stamp': {'secs': 1689252518, 'nsecs': 949866716}, 'frame_id': 'map'}","{'position': {'x': -4.994367599487305, 'y': 0.8070182800292969, 'z': -1.1996471881866455}, 'orientation': {'x': -0.027453186942830048, 'y': -0.04416723581585591, 'z': 0.6948591584645109, 'w': -0.7172630812366272}}"
2023/07/13 14:48:39.52471082,"{'stamp': {'secs': 1689252519, 'nsecs': 47728647}, 'frame_id': 'map'}","{'position': {'x': -4.97491455078125, 'y': 0.8206005692481995, 'z': -1.1996488571166992}, 'orientation': {'x': 0.028878093305660373, 'y': 0.045661129511307144, 'z': -0.7201187520463096, 'w': 0.6917442445948121}}"
2023/07/13 14:48:39.136544545,"{'stamp': {'secs': 1689252519, 'nsecs': 136017548}, 'frame_id': 'map'}","{'position': {'x': -4.95557975769043, 'y': 0.8218886256217957, 'z': -1.2011291980743408}, 'orientation': {'x': 0.03417166623482232, 'y': 0.04542679054580474, 'z': -0.7542865510826513, 'w': 0.654079890214706}}"
2023/07/13 14:48:39.235068273,"{'stamp': {'secs': 1689252519, 'nsecs': 234597147}, 'frame_id': 'map'}","{'position': {'x': -4.936956882476807, 'y': 0.8356552124023438, 'z': -1.2028956413269043}, 'orientation': {'x': 0.04152616038424312, 'y': 0.04245840439143292, 'z': -0.7919934973349582, 'w': 0.6076340692221078}}"
2023/07/13 14:48:39.347839621,"{'stamp': {'secs': 1689252519, 'nsecs': 341801583}, 'frame_id': 'map'}","{'position': {'x': -4.924811840057373, 'y': 0.8408600091934204, 'z': -1.2010455131530762}, 'orientation': {'x': 0.0491373864444747, 'y': 0.040244406277517554, 'z': -0.8307708723770726, 'w': 0.5529788988981533}}"
2023/07/13 14:48:39.452457536,"{'stamp': {'secs': 1689252519, 'nsecs': 440480756}, 'frame_id': 'map'}","{'position': {'x': -4.916118144989014, 'y': 0.860713005065918, 'z': -1.203471302986145}, 'orientation': {'x': 0.0536243251844593, 'y': 0.038714841177462996, 'z': -0.8694681368811663, 'w': 0.48954136880299354}}"
2023/07/13 14:48:39.547426657,"{'stamp': {'secs': 1689252519, 'nsecs': 539252779}, 'frame_id': 'map'}","{'position': {'x': -4.913052558898926, 'y': 0.8649336695671082, 'z': -1.2052916288375854}, 'orientation': {'x': 0.05282752941167853, 'y': 0.03606137306506192, 'z': -0.9039984684272871, 'w': 0.4227240217802153}}"
2023/07/13 14:48:39.646923695,"{'stamp': {'secs': 1689252519, 'nsecs': 643765491}, 'frame_id': 'map'}","{'position': {'x': -4.89448356628418, 'y': 0.8918336629867554, 'z': -1.2130205631256104}, 'orientation': {'x': 0.04890079721267113, 'y': 0.03007500187343858, 'z': -0.9358258231630214, 'w': 0.34775599922291983}}"
2023/07/13 14:48:39.752494659,"{'stamp': {'secs': 1689252519, 'nsecs': 741731964}, 'frame_id': 'map'}","{'position': {'x': -4.881979465484619, 'y': 0.9076337218284607, 'z': -1.2160993814468384}, 'orientation': {'x': 0.04215319318517644, 'y': 0.02146377892538485, 'z': -0.9601128408755271, 'w': 0.2755825598336368}}"
2023/07/13 14:48:39.842712864,"{'stamp': {'secs': 1689252519, 'nsecs': 839208458}, 'frame_id': 'map'}","{'position': {'x': -4.85385274887085, 'y': 0.9478033185005188, 'z': -1.2209042310714722}, 'orientation': {'x': 0.033226418177795834, 'y': 0.015335443856332015, 'z': -0.9786435955279633, 'w': 0.2022808498818015}}"
2023/07/13 14:48:39.947912516,"{'stamp': {'secs': 1689252519, 'nsecs': 946753319}, 'frame_id': 'map'}","{'position': {'x': -4.821462631225586, 'y': 0.981532096862793, 'z': -1.224389910697937}, 'orientation': {'x': 0.029145203905306036, 'y': 0.01348547727231988, 'z': -0.9904295347795278, 'w': 0.13423127664022244}}"
2023/07/13 14:48:40.39897009,"{'stamp': {'secs': 1689252520, 'nsecs': 39219772}, 'frame_id': 'map'}","{'position': {'x': -4.774182319641113, 'y': 1.0361627340316772, 'z': -1.2262719869613647}, 'orientation': {'x': 0.029086212713230617, 'y': 0.008491770393337745, 'z': -0.9967553437130534, 'w': 0.07456987893955819}}"
2023/07/13 14:48:40.150945786,"{'stamp': {'secs': 1689252520, 'nsecs': 145986037}, 'frame_id': 'map'}","{'position': {'x': -4.73787260055542, 'y': 1.068997859954834, 'z': -1.224453091621399}, 'orientation': {'x': 0.02214033503657134, 'y': 0.005496043697339526, 'z': -0.9993072226757803, 'w': 0.029405335845111014}}"
2023/07/13 14:48:40.241512127,"{'stamp': {'secs': 1689252520, 'nsecs': 237364762}, 'frame_id': 'map'}","{'position': {'x': -4.708704948425293, 'y': 1.0965702533721924, 'z': -1.2285139560699463}, 'orientation': {'x': 0.012552881602555828, 'y': 0.008189756328431686, 'z': -0.9998742569268699, 'w': -0.005179130206239667}}"
2023/07/13 14:48:40.352299997,"{'stamp': {'secs': 1689252520, 'nsecs': 345995682}, 'frame_id': 'map'}","{'position': {'x': -4.683749198913574, 'y': 1.117444396018982, 'z': -1.2383500337600708}, 'orientation': {'x': 0.013033823404559717, 'y': 0.013826331059823688, 'z': -0.9992705507988655, 'w': -0.03312579543218486}}"
2023/07/13 14:48:40.448805470,"{'stamp': {'secs': 1689252520, 'nsecs': 439690616}, 'frame_id': 'map'}","{'position': {'x': -4.657379150390625, 'y': 1.1415235996246338, 'z': -1.2536673545837402}, 'orientation': {'x': 0.02748971577971775, 'y': 0.016900292615912308, 'z': -0.9981285699284802, 'w': -0.05194279091821696}}"
2023/07/13 14:48:40.539435440,"{'stamp': {'secs': 1689252520, 'nsecs': 538941165}, 'frame_id': 'map'}","{'position': {'x': -4.637868404388428, 'y': 1.1529520750045776, 'z': -1.2599869966506958}, 'orientation': {'x': 0.03282430036221431, 'y': 0.01944502581584331, 'z': -0.9976841182033152, 'w': -0.05631035927452194}}"
2023/07/13 14:48:40.641720990,"{'stamp': {'secs': 1689252520, 'nsecs': 638381139}, 'frame_id': 'map'}","{'position': {'x': -4.617049217224121, 'y': 1.161299467086792, 'z': -1.267153263092041}, 'orientation': {'x': 0.031097691230587355, 'y': 0.02009518601058898, 'z': -0.9977931128844426, 'w': -0.055118245433799506}}"
2023/07/13 14:48:40.741088039,"{'stamp': {'secs': 1689252520, 'nsecs': 739072680}, 'frame_id': 'map'}","{'position': {'x': -4.600435256958008, 'y': 1.1622159481048584, 'z': -1.2728325128555298}, 'orientation': {'x': 0.03195964526627497, 'y': 0.022467419551258357, 'z': -0.9979098405937132, 'w': -0.05147568532221286}}"
2023/07/13 14:48:40.839903887,"{'stamp': {'secs': 1689252520, 'nsecs': 837817158}, 'frame_id': 'map'}","{'position': {'x': -4.580103397369385, 'y': 1.1665211915969849, 'z': -1.2785618305206299}, 'orientation': {'x': 0.03355000388677036, 'y': 0.02413103336977765, 'z': -0.998004599668996, 'w': -0.047737925250594004}}"
2023/07/13 14:48:40.942767656,"{'stamp': {'secs': 1689252520, 'nsecs': 942163011}, 'frame_id': 'map'}","{'position': {'x': -4.559206962585449, 'y': 1.1652857065200806, 'z': -1.2829338312149048}, 'orientation': {'x': 0.03406269442687976, 'y': 0.024570571724146374, 'z': -0.9981654764223677, 'w': -0.04360850297863089}}"
2023/07/13 14:48:41.47784786,"{'stamp': {'secs': 1689252521, 'nsecs': 46225758}, 'frame_id': 'map'}","{'position': {'x': -4.54252290725708, 'y': 1.1615345478057861, 'z': -1.2850242853164673}, 'orientation': {'x': 0.03540648229387037, 'y': 0.022555911366848584, 'z': -0.9983412337865734, 'w': -0.03940041618418599}}"
2023/07/13 14:48:41.142561964,"{'stamp': {'secs': 1689252521, 'nsecs': 140209126}, 'frame_id': 'map'}","{'position': {'x': -4.5275959968566895, 'y': 1.1538126468658447, 'z': -1.2858070135116577}, 'orientation': {'x': 0.03680043677184426, 'y': 0.020403908655119277, 'z': -0.9984414036139595, 'w': -0.036662950159269514}}"
2023/07/13 14:48:41.236369054,"{'stamp': {'secs': 1689252521, 'nsecs': 232915759}, 'frame_id': 'map'}","{'position': {'x': -4.515186309814453, 'y': 1.1503316164016724, 'z': -1.2906277179718018}, 'orientation': {'x': 0.03758612573001236, 'y': 0.019578582460462797, 'z': -0.9984762364533429, 'w': -0.035343563762227415}}"
2023/07/13 14:48:41.346963733,"{'stamp': {'secs': 1689252521, 'nsecs': 344008250}, 'frame_id': 'map'}","{'position': {'x': -4.504963397979736, 'y': 1.14411199092865, 'z': -1.294612169265747}, 'orientation': {'x': 0.03835109454689678, 'y': 0.020184499282033856, 'z': -0.9984396915826882, 'w': -0.03521309142996332}}"
2023/07/13 14:48:41.449408070,"{'stamp': {'secs': 1689252521, 'nsecs': 448769166}, 'frame_id': 'map'}","{'position': {'x': -4.497964382171631, 'y': 1.138666033744812, 'z': -1.2958178520202637}, 'orientation': {'x': 0.03861869245221787, 'y': 0.01997440408822464, 'z': -0.9984400036281595, 'w': -0.03503111373625045}}"
2023/07/13 14:48:41.542719237,"{'stamp': {'secs': 1689252521, 'nsecs': 540460639}, 'frame_id': 'map'}","{'position': {'x': -4.493148326873779, 'y': 1.129315972328186, 'z': -1.2960824966430664}, 'orientation': {'x': 0.040005048967719864, 'y': 0.01785699556016794, 'z': -0.9984721295752306, 'w': -0.03367685003319898}}"
2023/07/13 14:48:41.648502629,"{'stamp': {'secs': 1689252521, 'nsecs': 647017379}, 'frame_id': 'map'}","{'position': {'x': -4.4934258460998535, 'y': 1.1171393394470215, 'z': -1.2944899797439575}, 'orientation': {'x': 0.04210466351909953, 'y': 0.014748251571936545, 'z': -0.9984563342003352, 'w': -0.03308526984539578}}"
2023/07/13 14:48:41.746402344,"{'stamp': {'secs': 1689252521, 'nsecs': 745396535}, 'frame_id': 'map'}","{'position': {'x': -4.493048667907715, 'y': 1.0989617109298706, 'z': -1.296668529510498}, 'orientation': {'x': 0.03707090481488712, 'y': 0.013268301384134337, 'z': -0.9985903273401777, 'w': -0.03559576291108607}}"
2023/07/13 14:48:41.853739264,"{'stamp': {'secs': 1689252521, 'nsecs': 850264692}, 'frame_id': 'map'}","{'position': {'x': -4.4974751472473145, 'y': 1.0895673036575317, 'z': -1.3107365369796753}, 'orientation': {'x': 0.03350673208225287, 'y': 0.019886175541872914, 'z': -0.9984128313412681, 'w': -0.04066518339560893}}"
2023/07/13 14:48:41.944594779,"{'stamp': {'secs': 1689252521, 'nsecs': 941277002}, 'frame_id': 'map'}","{'position': {'x': -4.501562595367432, 'y': 1.0758732557296753, 'z': -1.3446029424667358}, 'orientation': {'x': 0.03487349696434959, 'y': 0.036921975114030996, 'z': -0.9975803592203327, 'w': -0.047476666489852326}}"
2023/07/13 14:48:42.50567119,"{'stamp': {'secs': 1689252522, 'nsecs': 44562190}, 'frame_id': 'map'}","{'position': {'x': -4.504093170166016, 'y': 1.0592319965362549, 'z': -1.397679090499878}, 'orientation': {'x': 0.02940262748193993, 'y': 0.04524966020412479, 'z': -0.9968555470190472, 'w': -0.058025616118447976}}"
2023/07/13 14:48:42.153785961,"{'stamp': {'secs': 1689252522, 'nsecs': 149617948}, 'frame_id': 'map'}","{'position': {'x': -4.505456924438477, 'y': 1.0495418310165405, 'z': -1.4693849086761475}, 'orientation': {'x': 0.015067471531536052, 'y': 0.039507159081422515, 'z': -0.9966551920339934, 'w': -0.06993270961893161}}"
2023/07/13 14:48:42.249693364,"{'stamp': {'secs': 1689252522, 'nsecs': 247352951}, 'frame_id': 'map'}","{'position': {'x': -4.5085039138793945, 'y': 1.0622612237930298, 'z': -1.5346179008483887}, 'orientation': {'x': 0.0025441902292199486, 'y': 0.03315304592653232, 'z': -0.9961411777254569, 'w': -0.08122288274624723}}"
2023/07/13 14:48:42.353961478,"{'stamp': {'secs': 1689252522, 'nsecs': 350405035}, 'frame_id': 'map'}","{'position': {'x': -4.51212739944458, 'y': 1.0750330686569214, 'z': -1.6064703464508057}, 'orientation': {'x': -0.0037299297432377, 'y': 0.03243129951072014, 'z': -0.9954355854182189, 'w': -0.0896788365181227}}"
2023/07/13 14:48:42.447582042,"{'stamp': {'secs': 1689252522, 'nsecs': 445686182}, 'frame_id': 'map'}","{'position': {'x': -4.505277156829834, 'y': 1.09769606590271, 'z': -1.6581995487213135}, 'orientation': {'x': -0.00498168818260692, 'y': 0.03152180266369302, 'z': -0.9950447935867983, 'w': -0.09416696605226405}}"
2023/07/13 14:48:42.548632230,"{'stamp': {'secs': 1689252522, 'nsecs': 540855385}, 'frame_id': 'map'}","{'position': {'x': -4.500607967376709, 'y': 1.1126705408096313, 'z': -1.7006683349609375}, 'orientation': {'x': -0.002644414788674007, 'y': 0.027818345092330356, 'z': -0.9950865829854846, 'w': -0.09498336227477738}}"
